"RecordNo";"project_id";"plants";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;5;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Fiolek";2;2;4;2;4;1
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;5;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Chaber";1;2;4;1;4;4
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;4;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Dzwonek";2;2;5;2;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;4;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Jaskier";1;1;5;1;3;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;5;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Mieta";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;4;1;1;1
1475;1;"Narcyz";1;1;5;1;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;4;3;1;1
1477;1;"Gozdzik";2;2;5;3;1;1
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;5;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Lubin";2;2;4;4;2;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;4;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Arnika";2;2;5;2;5;3
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;5;4;5;2
1477;1;"Babka";2;4;4;4;5;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;5;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Fiolek";2;4;4;4;1;2
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;5;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Chaber";2;2;4;1;3;3
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;4;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Dzwonek";2;2;5;3;5;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;4;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Jaskier";2;2;5;5;1;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;5;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Mieta";1;1;4;1;3;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
1477;1;"Narcyz";1;4;5;1;5;1
1477;1;"Narcyz";1;4;4;1;5;1
